Date,Open Interest,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Swap Dealer Longs,Swap Dealer Shorts,Swap Dealer Spreads,Money Manager Longs,Money Manager Shorts,Money Manager Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts
2010-11-09,374884.0,78689.0,243822.0,81756.0,3460.0,22298.0,72851.0,12515.0,18716.0,28778.0,22505.0,29884.0,332972.0,353200.0,41912.0,21684.0
2010-11-02,359305.0,60983.0,234886.0,83864.0,6533.0,20493.0,83491.0,10002.0,17927.0,24710.0,21145.0,29094.0,320562.0,340080.0,38743.0,19225.0
2010-10-26,347905.0,53595.0,228239.0,79425.0,6342.0,21038.0,83662.0,9833.0,17070.0,26590.0,21500.0,25575.0,306955.0,329597.0,40950.0,18308.0
2010-10-19,327351.0,41964.0,218086.0,78741.0,4687.0,18811.0,87370.0,9053.0,13214.0,24664.0,19804.0,22832.0,287596.0,306487.0,39755.0,20864.0
2010-10-12,313279.0,40297.0,219749.0,77366.0,4607.0,12145.0,87557.0,8419.0,11282.0,26948.0,19451.0,17760.0,273355.0,293413.0,39924.0,19866.0
2010-10-05,309013.0,37320.0,223057.0,78475.0,4524.0,7250.0,94017.0,10122.0,9084.0,27344.0,17570.0,19363.0,272853.0,290970.0,36160.0,18043.0
2010-09-28,319074.0,44977.0,216064.0,76387.0,5381.0,8351.0,88533.0,15071.0,10037.0,25330.0,18053.0,28727.0,282342.0,301684.0,36732.0,17390.0
2010-09-21,310823.0,49780.0,208081.0,77014.0,4972.0,8812.0,74265.0,14633.0,10015.0,22417.0,17258.0,29799.0,272102.0,293570.0,38721.0,17253.0
2010-09-14,280894.0,46797.0,182866.0,79145.0,4932.0,6533.0,61939.0,15949.0,9435.0,20313.0,22418.0,21852.0,246014.0,263985.0,34880.0,16909.0
2010-09-07,262726.0,44611.0,167393.0,79397.0,4722.0,3392.0,50663.0,19222.0,8435.0,22351.0,22366.0,19359.0,228208.0,244889.0,34518.0,17837.0
2010-08-31,260040.0,44770.0,164547.0,81574.0,3621.0,2842.0,48759.0,20374.0,8667.0,21099.0,21390.0,21127.0,228838.0,242568.0,31202.0,17472.0
2010-08-24,277783.0,42546.0,174406.0,81868.0,2733.0,3716.0,57134.0,16273.0,9416.0,21329.0,21548.0,29261.0,245270.0,257353.0,32513.0,20430.0
2010-08-17,313294.0,36183.0,195304.0,97177.0,3102.0,2856.0,68721.0,16571.0,15983.0,20822.0,23489.0,35317.0,277059.0,292622.0,36235.0,20672.0
2010-08-10,308474.0,35268.0,185212.0,102425.0,2519.0,4111.0,63708.0,23103.0,17749.0,20681.0,24190.0,29414.0,273356.0,286298.0,35118.0,22176.0
2010-08-03,290442.0,36363.0,169942.0,102167.0,3288.0,5712.0,53752.0,21218.0,17978.0,15298.0,23281.0,27806.0,259076.0,269225.0,31366.0,21217.0
2010-07-27,280340.0,46169.0,152434.0,99314.0,2941.0,6506.0,40821.0,31026.0,19162.0,14220.0,18805.0,25302.0,251494.0,256176.0,28846.0,24164.0
2010-07-20,280882.0,50083.0,145271.0,99438.0,2827.0,6891.0,35808.0,39613.0,18142.0,16460.0,18163.0,26394.0,253216.0,257301.0,27666.0,23581.0
2010-07-13,281954.0,56543.0,141104.0,99380.0,1796.0,6198.0,30854.0,52386.0,19152.0,23421.0,15051.0,20277.0,255825.0,255964.0,26129.0,25990.0
2010-07-06,292809.0,71455.0,138459.0,100114.0,716.0,8016.0,25077.0,63834.0,17212.0,28596.0,15289.0,17967.0,268437.0,261493.0,24372.0,31316.0
2010-06-29,292176.0,64998.0,143197.0,104141.0,733.0,8348.0,25917.0,54886.0,18832.0,24792.0,15360.0,22380.0,269408.0,263736.0,22768.0,28440.0
2010-06-22,308085.0,66368.0,164529.0,104940.0,1505.0,9280.0,29910.0,39088.0,20486.0,24313.0,16753.0,25003.0,280300.0,276644.0,27785.0,31441.0
2010-06-15,326185.0,73530.0,164064.0,104309.0,1500.0,8992.0,30414.0,48777.0,21463.0,27534.0,17434.0,31339.0,297581.0,293569.0,28604.0,32616.0
2010-06-08,336474.0,85593.0,165296.0,101423.0,1913.0,12635.0,31866.0,53861.0,21697.0,25897.0,15965.0,32505.0,311616.0,303872.0,24858.0,32602.0
2010-06-01,325394.0,73405.0,163480.0,99944.0,2527.0,13087.0,34495.0,47990.0,24305.0,24768.0,15501.0,28879.0,298883.0,295769.0,26511.0,29625.0
2010-05-25,318500.0,73814.0,152414.0,99423.0,2388.0,11856.0,29408.0,56581.0,23450.0,28191.0,15635.0,24987.0,291129.0,287311.0,27371.0,31189.0
2010-05-18,299700.0,70887.0,150727.0,95183.0,3727.0,11024.0,30800.0,46175.0,21497.0,24104.0,16950.0,21703.0,275198.0,271803.0,24502.0,27897.0
2010-05-11,287848.0,59652.0,156402.0,98624.0,2654.0,10661.0,33418.0,36124.0,21069.0,20266.0,14913.0,19750.0,263440.0,261573.0,24408.0,26275.0
2010-05-04,277196.0,53733.0,154443.0,99346.0,1487.0,9426.0,30694.0,30845.0,18114.0,17780.0,16291.0,21076.0,250169.0,251682.0,27027.0,25514.0
2010-04-27,276695.0,40911.0,166534.0,98240.0,1825.0,9738.0,33385.0,16199.0,19591.0,15533.0,11541.0,29419.0,246817.0,254847.0,29878.0,21848.0
2010-04-20,295914.0,45553.0,166155.0,98672.0,1003.0,12798.0,42536.0,17558.0,25352.0,9663.0,14799.0,32316.0,266890.0,269981.0,29024.0,25933.0
2010-04-13,291431.0,39168.0,178385.0,98661.0,446.0,8887.0,53871.0,14040.0,23341.0,8959.0,16576.0,24984.0,257871.0,266659.0,33560.0,24772.0
2010-04-06,295535.0,49092.0,167853.0,91827.0,500.0,15733.0,43272.0,15716.0,25165.0,10248.0,16830.0,30488.0,265825.0,272285.0,29710.0,23250.0
2010-03-30,284840.0,52402.0,157112.0,90538.0,540.0,16330.0,34784.0,18284.0,23641.0,10474.0,16493.0,27928.0,256097.0,260328.0,28743.0,24512.0
2010-03-23,283198.0,41213.0,161342.0,91788.0,650.0,14041.0,40085.0,12524.0,24678.0,10361.0,21088.0,28452.0,250618.0,262775.0,32580.0,20423.0
2010-03-16,285183.0,37428.0,163391.0,98640.0,750.0,13776.0,46868.0,14953.0,26797.0,7906.0,18930.0,25970.0,257385.0,264567.0,27798.0,20616.0
2010-03-09,284376.0,31470.0,166687.0,104386.0,500.0,14039.0,51956.0,14396.0,26367.0,5988.0,22162.0,18936.0,253142.0,263087.0,31234.0,21289.0
2010-03-02,279049.0,33401.0,163191.0,102160.0,1408.0,14878.0,46417.0,11661.0,24515.0,6081.0,21122.0,22488.0,249940.0,259263.0,29109.0,19786.0
2010-02-23,291380.0,38638.0,151565.0,94496.0,1661.0,18574.0,44535.0,17437.0,22806.0,5870.0,18800.0,37235.0,262154.0,268078.0,29226.0,23302.0
2010-02-16,289899.0,48320.0,158573.0,87828.0,1720.0,13228.0,42238.0,18897.0,22560.0,9884.0,14013.0,37356.0,261414.0,266347.0,28485.0,23552.0
2010-02-09,289936.0,54935.0,151724.0,85226.0,2684.0,10874.0,38117.0,27150.0,21161.0,12886.0,12904.0,37123.0,260322.0,263620.0,29614.0,26316.0
2010-02-02,254212.0,53186.0,125602.0,73531.0,3971.0,12603.0,33968.0,29268.0,13457.0,13180.0,15613.0,27898.0,227823.0,228412.0,26389.0,25800.0
2010-01-26,231137.0,48864.0,116878.0,67328.0,3160.0,11238.0,32277.0,24694.0,12373.0,9780.0,15735.0,21238.0,203098.0,205316.0,28039.0,25821.0
2010-01-19,215427.0,38103.0,118381.0,68771.0,3573.0,8925.0,33085.0,15632.0,10823.0,9189.0,16013.0,19436.0,188332.0,192783.0,27095.0,22644.0
2010-01-12,212395.0,30388.0,122969.0,62768.0,4596.0,8247.0,42568.0,10061.0,11465.0,8886.0,16902.0,17831.0,182153.0,192071.0,30242.0,20324.0
2010-01-05,206810.0,27779.0,120069.0,54762.0,6436.0,7450.0,48692.0,7912.0,11185.0,4814.0,15903.0,18988.0,173670.0,187943.0,33140.0,18867.0
2009-12-29,210048.0,31925.0,114333.0,56117.0,6467.0,6694.0,39758.0,9500.0,13600.0,3472.0,11228.0,30202.0,181768.0,192024.0,28280.0,18024.0
2009-12-22,218115.0,37175.0,118033.0,56718.0,7155.0,8190.0,39818.0,8222.0,14055.0,4304.0,12357.0,29953.0,190213.0,197965.0,27902.0,20150.0
2009-12-15,229837.0,30042.0,127983.0,56441.0,8091.0,8827.0,55219.0,7471.0,14055.0,2778.0,14254.0,30186.0,197548.0,210867.0,32289.0,18970.0
2009-12-08,235580.0,29236.0,134135.0,58085.0,8215.0,11188.0,59259.0,5642.0,15553.0,1749.0,16419.0,24285.0,199355.0,215437.0,36225.0,20143.0
2009-12-01,258446.0,28804.0,141743.0,64634.0,5387.0,16737.0,60038.0,6784.0,21097.0,2417.0,16727.0,29024.0,222751.0,237499.0,35695.0,20947.0
2009-11-24,255814.0,33225.0,140010.0,60000.0,4823.0,13383.0,59864.0,7240.0,18688.0,1667.0,16085.0,35655.0,222482.0,235884.0,33332.0,19930.0
2009-11-17,259665.0,34291.0,142915.0,59447.0,1562.0,12390.0,56351.0,12569.0,16361.0,4746.0,14854.0,32863.0,216449.0,233514.0,43216.0,26151.0
2009-11-09,240702.0,35689.0,121576.0,56569.0,793.0,12436.0,42215.0,17265.0,16694.0,4482.0,11687.0,39208.0,207293.0,219659.0,33409.0,21043.0
2009-11-03,237515.0,35107.0,120444.0,58738.0,2793.0,11137.0,45456.0,21156.0,11667.0,4007.0,11490.0,39270.0,205382.0,217957.0,32133.0,19558.0
2009-10-27,245001.0,34471.0,125787.0,58925.0,2793.0,9206.0,53727.0,21175.0,9976.0,3889.0,12574.0,41580.0,211774.0,223091.0,33227.0,21910.0
2009-10-20,241458.0,36421.0,115800.0,61283.0,2143.0,8441.0,44312.0,27993.0,12656.0,5721.0,11783.0,39972.0,208806.0,218788.0,32652.0,22670.0
2009-10-13,232785.0,40502.0,104811.0,62523.0,2193.0,4648.0,35641.0,37126.0,11463.0,6998.0,8823.0,39296.0,201071.0,208360.0,31714.0,24425.0
2009-10-06,205530.0,45310.0,87644.0,60651.0,2793.0,3381.0,30369.0,44365.0,9295.0,8606.0,7206.0,24587.0,182199.0,179271.0,23331.0,26259.0
2009-09-29,213207.0,59400.0,91805.0,54875.0,2793.0,3039.0,29611.0,45043.0,8747.0,8713.0,7935.0,27860.0,192245.0,187222.0,20962.0,25985.0
2009-09-22,214163.0,55344.0,98039.0,55266.0,3200.0,3914.0,30880.0,42540.0,9249.0,12424.0,7965.0,24714.0,191791.0,189621.0,22372.0,24542.0
2009-09-15,220609.0,58809.0,101198.0,53858.0,3161.0,4554.0,32783.0,42532.0,8684.0,12574.0,8915.0,26826.0,198088.0,195870.0,22521.0,24739.0
2009-09-08,217285.0,56768.0,97349.0,55999.0,2835.0,4269.0,27490.0,38776.0,9775.0,13210.0,9213.0,27576.0,195087.0,189793.0,22198.0,27492.0
2009-09-01,228928.0,55896.0,102628.0,55822.0,3013.0,4056.0,28674.0,31519.0,10625.0,10296.0,12604.0,40100.0,205469.0,204545.0,23459.0,24383.0
2009-08-25,235143.0,51316.0,122941.0,55675.0,2200.0,4914.0,35217.0,21448.0,9943.0,7820.0,10465.0,42635.0,207520.0,214546.0,27623.0,20597.0
2009-08-18,233935.0,54522.0,123347.0,55882.0,2019.0,4898.0,31255.0,20638.0,10466.0,7276.0,11151.0,42714.0,207013.0,215233.0,26922.0,18702.0
2009-08-11,242731.0,60048.0,126429.0,56582.0,2000.0,6067.0,32067.0,23450.0,10027.0,7513.0,11826.0,42189.0,214493.0,221988.0,28238.0,20743.0
2009-08-04,248508.0,64139.0,121162.0,57036.0,4500.0,6966.0,29630.0,28915.0,12494.0,10963.0,11896.0,41063.0,222291.0,226996.0,26217.0,21512.0
2009-07-28,241583.0,71525.0,107027.0,57605.0,4400.0,6123.0,22416.0,34457.0,12729.0,13568.0,16704.0,33822.0,217788.0,215262.0,23795.0,26321.0
2009-07-21,247859.0,76054.0,110927.0,59868.0,4000.0,4644.0,23363.0,37673.0,13290.0,14370.0,17807.0,35146.0,226735.0,223487.0,21124.0,24372.0
2009-07-14,251292.0,79424.0,113505.0,58991.0,4000.0,4960.0,23202.0,39370.0,13748.0,16199.0,18393.0,30138.0,226662.0,224114.0,24630.0,27178.0
2009-07-07,241139.0,74404.0,111693.0,56864.0,2000.0,4976.0,24547.0,35951.0,11413.0,15427.0,19684.0,29130.0,216761.0,214847.0,24378.0,26292.0
2009-06-30,241338.0,68847.0,120453.0,55860.0,2000.0,4786.0,29236.0,31710.0,8481.0,14880.0,15153.0,31185.0,213275.0,213768.0,28063.0,27570.0
2009-06-23,246168.0,59228.0,131926.0,55373.0,2454.0,5250.0,35725.0,28898.0,10627.0,22684.0,12222.0,30653.0,219540.0,222030.0,26628.0,24138.0
2009-06-16,252929.0,57881.0,133196.0,53264.0,2876.0,5339.0,35870.0,26022.0,9891.0,21309.0,12327.0,34970.0,218524.0,224621.0,34405.0,28308.0
2009-06-09,248185.0,44141.0,139755.0,54972.0,772.0,6002.0,46178.0,21880.0,18882.0,17999.0,13482.0,26322.0,214496.0,227095.0,33689.0,21090.0
2009-06-02,237224.0,42110.0,139671.0,56082.0,468.0,5638.0,43607.0,21138.0,20406.0,16402.0,11219.0,18127.0,202372.0,216667.0,34852.0,20557.0
2009-05-26,230893.0,48138.0,132729.0,51658.0,512.0,7218.0,38952.0,22907.0,17516.0,16473.0,10955.0,17244.0,197199.0,209081.0,33694.0,21812.0
2009-05-19,221583.0,43638.0,129373.0,49015.0,563.0,6346.0,39754.0,21553.0,17360.0,15251.0,10289.0,17323.0,188687.0,202807.0,32896.0,18776.0
2009-05-12,210437.0,37551.0,126643.0,48520.0,1208.0,6717.0,36567.0,13331.0,18805.0,13938.0,10619.0,15530.0,177628.0,192853.0,32809.0,17584.0
2009-05-05,203704.0,39375.0,117715.0,46282.0,1138.0,6896.0,33183.0,15840.0,18496.0,11103.0,9415.0,16066.0,171401.0,185566.0,32303.0,18138.0
2009-04-28,203731.0,48381.0,114713.0,46304.0,1014.0,6847.0,26789.0,14642.0,17479.0,10007.0,8573.0,19969.0,175776.0,183237.0,27955.0,20494.0
2009-04-21,209062.0,51443.0,114739.0,43550.0,1101.0,8326.0,24782.0,15206.0,19439.0,10091.0,9274.0,21622.0,179253.0,189707.0,29809.0,19355.0
2009-04-14,213053.0,62727.0,117760.0,40725.0,2857.0,7957.0,20815.0,14892.0,19773.0,8949.0,9746.0,21597.0,182543.0,194582.0,30510.0,18471.0
2009-04-07,207618.0,62090.0,109585.0,41100.0,3310.0,9257.0,17478.0,17244.0,21533.0,9470.0,9598.0,16471.0,177399.0,186998.0,30219.0,20620.0
2009-03-31,208168.0,73040.0,106431.0,40908.0,5409.0,7286.0,15729.0,22044.0,20115.0,9153.0,9864.0,16816.0,183047.0,187965.0,25121.0,20203.0
2009-03-24,207750.0,77527.0,94516.0,39042.0,10541.0,4094.0,12993.0,27237.0,19020.0,10052.0,11485.0,17371.0,180099.0,184264.0,27651.0,23486.0
2009-03-17,206276.0,81534.0,90118.0,37789.0,10525.0,3651.0,12664.0,32543.0,17696.0,12236.0,10759.0,17085.0,182655.0,182377.0,23621.0,23899.0
2009-03-10,204507.0,69605.0,90569.0,38404.0,3038.0,9133.0,13865.0,28616.0,21885.0,11058.0,8418.0,15897.0,179847.0,177556.0,24660.0,26951.0
2009-03-03,207899.0,68717.0,93013.0,41569.0,2420.0,9532.0,12721.0,29882.0,25216.0,11009.0,5742.0,17053.0,185817.0,182858.0,22082.0,25041.0
2009-02-24,207969.0,67601.0,90751.0,41201.0,6329.0,5210.0,12431.0,26054.0,19954.0,10777.0,5170.0,27958.0,185132.0,181426.0,22837.0,26543.0
2009-02-17,212982.0,71231.0,107472.0,42285.0,8673.0,3143.0,16746.0,23400.0,15837.0,15763.0,4868.0,21636.0,186641.0,185029.0,26341.0,27953.0
2009-02-10,208687.0,67816.0,103348.0,41358.0,10771.0,3457.0,17058.0,22688.0,16160.0,12177.0,3615.0,23486.0,181512.0,183525.0,27175.0,25162.0
2009-02-03,214412.0,72083.0,106103.0,45588.0,9776.0,3533.0,21778.0,24021.0,17291.0,6900.0,3992.0,25391.0,192564.0,190107.0,21848.0,24305.0
2009-01-27,207674.0,73576.0,109291.0,44548.0,10940.0,3463.0,19127.0,19798.0,15825.0,5530.0,5783.0,23288.0,185357.0,188388.0,22317.0,19286.0
2009-01-20,209993.0,71439.0,109410.0,45639.0,8569.0,5335.0,17527.0,18110.0,19010.0,4802.0,8157.0,23108.0,186860.0,191699.0,23133.0,18294.0
2009-01-13,202068.0,67146.0,104933.0,46367.0,8573.0,4562.0,16241.0,14881.0,21311.0,3457.0,8965.0,19926.0,179010.0,183151.0,23058.0,18917.0
2009-01-06,199647.0,66574.0,97662.0,46200.0,8398.0,3865.0,14922.0,19590.0,20025.0,4556.0,11064.0,20243.0,176385.0,180847.0,23262.0,18800.0
2008-12-30,212598.0,77856.0,102406.0,46007.0,10955.0,913.0,15335.0,20867.0,19669.0,3592.0,12734.0,27911.0,191283.0,195455.0,21315.0,17143.0
2008-12-22,215298.0,79645.0,100382.0,45743.0,12743.0,942.0,15097.0,18866.0,22628.0,4013.0,16293.0,26552.0,194620.0,198406.0,20678.0,16892.0
2008-12-16,224445.0,91248.0,106999.0,46489.0,14126.0,1216.0,12230.0,17892.0,20672.0,3049.0,10052.0,28203.0,203107.0,199160.0,21338.0,25285.0
2008-12-09,219283.0,90624.0,101840.0,48011.0,16058.0,2225.0,9313.0,19256.0,19943.0,2627.0,10511.0,22361.0,195104.0,192194.0,24179.0,27089.0
2008-12-02,235500.0,96934.0,112435.0,49747.0,17440.0,3310.0,12447.0,19335.0,21319.0,2130.0,8030.0,27576.0,213463.0,209445.0,22037.0,26055.0
2008-11-25,242923.0,95083.0,115849.0,50466.0,17602.0,2133.0,13416.0,16523.0,21924.0,1606.0,6975.0,33943.0,218571.0,214949.0,24352.0,27974.0
2008-11-18,256211.0,95160.0,123153.0,54714.0,17525.0,1788.0,16197.0,15430.0,27060.0,6107.0,11822.0,34438.0,235464.0,231216.0,20747.0,24995.0
2008-11-11,258455.0,98818.0,130969.0,55229.0,17821.0,1877.0,18528.0,15922.0,27337.0,5521.0,9261.0,31736.0,239046.0,234923.0,19409.0,23532.0
2008-11-04,254054.0,91485.0,132410.0,59155.0,16571.0,2278.0,18271.0,17595.0,21571.0,6222.0,8050.0,32537.0,231519.0,231012.0,22535.0,23042.0
2008-10-28,255830.0,91648.0,126525.0,62594.0,16853.0,1794.0,20416.0,18076.0,20793.0,5972.0,14532.0,31320.0,234537.0,229893.0,21293.0,25937.0
2008-10-21,262955.0,92940.0,137540.0,65416.0,15759.0,784.0,21142.0,19318.0,20646.0,7172.0,13138.0,33376.0,241476.0,240561.0,21479.0,22394.0
2008-10-14,262836.0,84061.0,145260.0,66791.0,16034.0,1141.0,25625.0,12429.0,20061.0,8983.0,9134.0,37244.0,243906.0,241303.0,18930.0,21533.0
2008-10-07,254241.0,81422.0,146276.0,69847.0,15677.0,1014.0,25771.0,13138.0,18425.0,7415.0,7627.0,27570.0,231464.0,229727.0,22777.0,24514.0
2008-09-30,246774.0,69597.0,133612.0,72023.0,16318.0,1040.0,27242.0,15243.0,18342.0,8181.0,9006.0,30342.0,226767.0,223903.0,20007.0,22871.0
2008-09-23,252707.0,82511.0,140871.0,71461.0,14750.0,1157.0,26385.0,19198.0,18935.0,5614.0,9989.0,26749.0,232812.0,231649.0,19895.0,21058.0
2008-09-16,262460.0,82980.0,133962.0,74626.0,21435.0,1678.0,23715.0,16515.0,22682.0,4382.0,10793.0,31247.0,241310.0,238312.0,21150.0,24148.0
2008-09-09,263338.0,84701.0,133860.0,75540.0,23122.0,1181.0,24333.0,17358.0,24753.0,3585.0,9306.0,30560.0,244653.0,240140.0,18685.0,23198.0
2008-09-02,253415.0,75745.0,131744.0,75184.0,23097.0,1542.0,23408.0,14650.0,25422.0,5260.0,10881.0,26226.0,232787.0,233562.0,20628.0,19853.0
2008-08-26,259461.0,80029.0,136799.0,74748.0,22732.0,2958.0,21712.0,15373.0,27192.0,4943.0,9594.0,26261.0,237843.0,240909.0,21618.0,18552.0
2008-08-19,255561.0,75426.0,135997.0,73814.0,23257.0,2843.0,21230.0,14057.0,26436.0,9170.0,8766.0,26553.0,235472.0,237909.0,20089.0,17652.0
2008-08-12,256460.0,76627.0,139485.0,70895.0,23382.0,2942.0,22050.0,11957.0,27876.0,8697.0,6370.0,24826.0,233913.0,236838.0,22547.0,19622.0
2008-08-05,246098.0,70046.0,135124.0,66103.0,21282.0,3527.0,27662.0,11810.0,23658.0,7591.0,5802.0,23088.0,221675.0,224291.0,24423.0,21807.0
2008-07-29,251699.0,65271.0,136241.0,66456.0,18287.0,1896.0,24537.0,12280.0,25872.0,14110.0,10312.0,28779.0,226921.0,233667.0,24778.0,18032.0
2008-07-22,260321.0,69404.0,146129.0,66699.0,19586.0,1724.0,29433.0,11659.0,25676.0,14464.0,9912.0,27592.0,234992.0,242278.0,25329.0,18043.0
2008-07-15,262038.0,65436.0,158412.0,69518.0,16069.0,1358.0,30888.0,9095.0,27430.0,14004.0,8792.0,26147.0,234781.0,247303.0,27257.0,14735.0
2008-07-08,260220.0,62626.0,157470.0,70074.0,16114.0,1778.0,32925.0,9820.0,24800.0,12797.0,8341.0,26125.0,231125.0,244448.0,29095.0,15772.0
2008-07-01,261362.0,59194.0,158558.0,69154.0,17009.0,1708.0,36444.0,8634.0,26085.0,11011.0,8198.0,27278.0,230874.0,247470.0,30488.0,13892.0
2008-06-24,260825.0,60122.0,159058.0,67458.0,12481.0,335.0,36326.0,11562.0,28463.0,12498.0,8049.0,25125.0,230327.0,245073.0,30498.0,15752.0
2008-06-17,268341.0,60512.0,153147.0,66690.0,13368.0,1609.0,34280.0,14622.0,32354.0,14382.0,9669.0,27690.0,237517.0,252459.0,30824.0,15882.0
2008-06-10,261879.0,63973.0,151877.0,67407.0,13874.0,2442.0,32357.0,15598.0,28073.0,13071.0,10933.0,22554.0,229877.0,245351.0,32002.0,16528.0
2008-06-03,250838.0,59843.0,151894.0,67069.0,7797.0,4743.0,31414.0,13285.0,26056.0,14301.0,12070.0,17981.0,221407.0,233826.0,29431.0,17012.0
2008-05-27,245668.0,58923.0,154680.0,68327.0,5734.0,3527.0,29249.0,12213.0,25021.0,13953.0,11693.0,15126.0,214126.0,227994.0,31542.0,17674.0
2008-05-20,247427.0,61103.0,153322.0,69774.0,11591.0,1903.0,30473.0,12305.0,24741.0,13473.0,10435.0,16114.0,217581.0,230411.0,29846.0,17016.0
2008-05-13,260445.0,71170.0,166619.0,70968.0,13700.0,1554.0,35148.0,12454.0,24366.0,12157.0,11753.0,16259.0,231622.0,246705.0,28823.0,13740.0
2008-05-06,255685.0,75597.0,162143.0,70028.0,11929.0,1409.0,31766.0,11451.0,25577.0,10556.0,12871.0,14879.0,229812.0,240259.0,25873.0,15426.0
2008-04-29,269249.0,80232.0,167841.0,71938.0,11810.0,1537.0,34171.0,16006.0,26651.0,9772.0,9897.0,19236.0,243537.0,252978.0,25712.0,16271.0
2008-04-22,273495.0,76365.0,177849.0,72203.0,10894.0,1792.0,33749.0,14122.0,26704.0,17058.0,10564.0,17806.0,245677.0,259731.0,27818.0,13764.0
2008-04-15,271320.0,79064.0,172540.0,71891.0,11138.0,1411.0,29558.0,16891.0,26671.0,13891.0,10571.0,21205.0,243691.0,260427.0,27629.0,10893.0
2008-04-08,277154.0,81504.0,173933.0,71717.0,11281.0,1704.0,25488.0,14777.0,29156.0,20145.0,11237.0,21473.0,251187.0,263561.0,25967.0,13593.0
2008-04-01,291212.0,82215.0,176673.0,68479.0,17157.0,2066.0,33251.0,10321.0,34853.0,21884.0,12396.0,20777.0,263525.0,274243.0,27687.0,16969.0
2008-03-25,282519.0,87307.0,186085.0,70392.0,4220.0,6599.0,23622.0,10710.0,31820.0,19218.0,12710.0,21788.0,260746.0,273932.0,21773.0,8587.0
2008-03-18,284222.0,80735.0,188617.0,71156.0,2053.0,8930.0,31289.0,12156.0,29823.0,15522.0,11173.0,21709.0,259164.0,274461.0,25058.0,9761.0
2008-03-11,294546.0,73756.0,193174.0,72667.0,0.0,10958.0,40185.0,13572.0,30922.0,12632.0,8687.0,22296.0,263416.0,279609.0,31130.0,14937.0
2008-03-04,297721.0,66807.0,197612.0,76709.0,416.0,7979.0,45456.0,16181.0,27729.0,12219.0,9134.0,23447.0,260346.0,282498.0,37375.0,15223.0
2008-02-26,301237.0,68453.0,207660.0,81562.0,300.0,6512.0,49398.0,13740.0,24695.0,10541.0,7269.0,24638.0,265799.0,284814.0,35438.0,16423.0
2008-02-19,293887.0,66170.0,203985.0,86589.0,300.0,1177.0,46742.0,16322.0,21017.0,11579.0,9362.0,25605.0,258879.0,277768.0,35008.0,16119.0
2008-02-12,284517.0,58135.0,197440.0,85335.0,250.0,733.0,49567.0,15765.0,21339.0,12487.0,7703.0,26344.0,253940.0,269574.0,30577.0,14943.0
2008-02-05,287107.0,57822.0,196721.0,85138.0,201.0,2003.0,46678.0,14023.0,20296.0,11913.0,9496.0,29979.0,253829.0,272719.0,33278.0,14388.0
2008-01-29,283472.0,62268.0,198659.0,82517.0,0.0,1696.0,43475.0,13524.0,19390.0,16394.0,7704.0,27398.0,253138.0,268371.0,30334.0,15101.0
2008-01-22,296056.0,65846.0,214556.0,84026.0,0.0,1430.0,50773.0,13084.0,17875.0,16909.0,7212.0,25136.0,261995.0,279293.0,34061.0,16763.0
2008-01-15,289696.0,61642.0,212794.0,80295.0,0.0,1842.0,52935.0,10893.0,17427.0,19589.0,7362.0,23468.0,257198.0,273786.0,32498.0,15910.0
2008-01-08,294151.0,56570.0,219743.0,89446.0,0.0,2069.0,56283.0,9343.0,16195.0,20419.0,9005.0,23485.0,264467.0,279840.0,29684.0,14311.0
2007-12-31,288787.0,57852.0,213973.0,87825.0,560.0,2435.0,53389.0,6125.0,13843.0,22092.0,11961.0,23220.0,260656.0,272117.0,28131.0,16670.0
2007-12-24,296171.0,58609.0,223979.0,88693.0,0.0,4521.0,54415.0,7278.0,14530.0,24225.0,7832.0,22868.0,267861.0,281008.0,28310.0,15163.0
2007-12-18,299530.0,59357.0,218315.0,89158.0,0.0,4921.0,49870.0,10874.0,14310.0,28071.0,10120.0,21642.0,267329.0,280182.0,32201.0,19348.0
2007-12-11,295452.0,57127.0,216479.0,85749.0,0.0,8080.0,53407.0,8692.0,12149.0,27351.0,11089.0,22083.0,265946.0,278572.0,29506.0,16880.0
2007-12-04,307668.0,53379.0,219205.0,85384.0,0.0,8485.0,60870.0,9617.0,14456.0,29859.0,11059.0,27473.0,279906.0,290295.0,27762.0,17373.0
2007-11-27,318720.0,62957.0,227861.0,85827.0,0.0,7949.0,60518.0,10895.0,14078.0,24047.0,8447.0,31170.0,286546.0,300400.0,32174.0,18320.0
2007-11-20,308538.0,61054.0,223475.0,86046.0,0.0,8414.0,60117.0,8969.0,15013.0,23274.0,8311.0,30979.0,284897.0,295161.0,23641.0,13377.0
2007-11-13,295640.0,57216.0,216361.0,83667.0,150.0,9061.0,59882.0,10483.0,11006.0,21349.0,6059.0,27891.0,270072.0,281011.0,25568.0,14629.0
2007-11-06,298199.0,57461.0,218579.0,82988.0,150.0,8934.0,61953.0,8721.0,11461.0,18695.0,5987.0,29097.0,270589.0,282929.0,27610.0,15270.0
2007-10-30,290694.0,55002.0,209856.0,78305.0,150.0,9713.0,58910.0,8432.0,11612.0,17748.0,5280.0,29888.0,261178.0,274931.0,29516.0,15763.0
